clause_text,label
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates this Agreement before the end of the then-current term, Customer will remain responsible for all fees payable for the remainder of the term, and Provider may charge Customer a termination fee equal to 75% of the remaining contract value.",HIGH
"Provider will not be liable for any loss, corruption, or unauthorized access to Customer Data, regardless of the cause, including without limitation: (a) system failures or malfunctions; (b) security breaches or cyber attacks; (c) acts of third parties, including hackers; (d) force majeure events; (e) Provider's negligence; or (f) any other cause.",MEDIUM
"THIS AGREEMENT has been made on this 26 day of January, 2014 at Mumbai BETWEEN Client (hereinafter referred to as the client) AND Vendor (hereinafter referred to as the vendor).",LOW
"In the event of any material breach of this Contract by Customer, including without limitation failure to pay any amount when due, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Contract, or (b) $500,000.",HIGH
IN WITNESS WHEREOF the parties hereto have set their respective hands the day and the year herein above written.,LOW
"The ""Service provider"" shall mean the person or persons, the firm or company who's application for execution of work has been accepted by the Institute and includes the Service provider's legal representatives, his successors and permitted assignees.",LOW
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction, the remaining provisions will remain in full force and effect, and the invalid provision will be modified to the minimum extent necessary to make it valid and enforceable.",LOW
"In consideration of the payments to be made to the Employee, as hereinafter provided and agreed to by both the parties, the Employee shall upon and subject to the said condition execute and complete the contract.",LOW
"THIS AGREEMENT has been made on this __th day of October, 2012 at IIT Kanpur BETWEEN Indian Institute of Technology Kanpur (hereinafter referred to as the Institute) incorporated as a body of corporate under the Institute of Technology Act, 1961, through its Director (represented by Dean of Students' Affairs, Chairman, Council of Wardens & Warden-in-Charge/Warden of Hall of Residence No.-__.)",LOW
"THIS AGREEMENT has been made on this 12 day of December, 2022 at Delaware BETWEEN Employer (hereinafter referred to as the employer) AND Employee (hereinafter referred to as the employee).",LOW
"THIS AGREEMENT has been made on this 26 day of January, 2014 at Mumbai BETWEEN Client (hereinafter referred to as the client) AND Vendor (hereinafter referred to as the vendor).",LOW
"The ""Service provider"" shall mean the person or persons, the firm or company who's application for execution of work has been accepted by the Institute and includes the Service provider's legal representatives, his successors and permitted assignees.",LOW
IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM,LOW
"In the event of any material breach of this Contract by Customer, including without limitation failure to pay any amount when due, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Contract, or (b) $500,000.",HIGH
"This Document will be governed by and construed in accordance with the laws of the State of California, without regard to its conflict of law principles.",LOW
"The scope of work and prices Schedule of Quantities and conditions shall be according to the terms and conditions of this contract and the decision of the mutually agreed sole Arbitrator as appointed by the Deputy Director of the institute, in reference to all matters of dispute in relation to this agreement or otherwise pertaining to the general condition of the contract shall be final and binding on both parties.",LOW
